A2865KTIP7MIXZ,8838,0,0
A2865KTIP7MIXZ,8155,0,0
A2865KTIP7MIXZ,1521,1,1
A2865KTIP7MIXZ,1922,1,1
A2865KTIP7MIXZ,5769,0,0
A207OR9LV0PAPY,8838,0,0
A207OR9LV0PAPY,8155,0,0
A207OR9LV0PAPY,1521,1,1
A207OR9LV0PAPY,1922,1,1
A207OR9LV0PAPY,5769,0,0
A3TPYQRWF3QML7,8838,0,0
A3TPYQRWF3QML7,8155,0,0
A3TPYQRWF3QML7,1521,1,1
A3TPYQRWF3QML7,1922,1,1
A3TPYQRWF3QML7,5769,0,0
ANCF8G8GCO4EM,8838,0,0
ANCF8G8GCO4EM,8155,0,0
ANCF8G8GCO4EM,1521,1,1
ANCF8G8GCO4EM,1922,1,1
ANCF8G8GCO4EM,5769,0,0
A1JH7KENWHOGB7,8838,0,0
A1JH7KENWHOGB7,8155,0,0
A1JH7KENWHOGB7,1521,1,1
A1JH7KENWHOGB7,1922,1,1
A1JH7KENWHOGB7,5769,0,0
ARX0S1CIDJLOX,213,1,1
ARX0S1CIDJLOX,1654,1,1
ARX0S1CIDJLOX,9473,0,0
ARX0S1CIDJLOX,907,1,1
ARX0S1CIDJLOX,10054,0,0
A3CFNUD7VR2E1E,213,1,1
A3CFNUD7VR2E1E,1654,1,1
A3CFNUD7VR2E1E,9473,0,0
A3CFNUD7VR2E1E,907,1,1
A3CFNUD7VR2E1E,10054,0,0
A8028AFBBS29G,213,1,1
A8028AFBBS29G,1654,1,1
A8028AFBBS29G,9473,0,0
A8028AFBBS29G,907,1,1
A8028AFBBS29G,10054,0,0
A1UB330C1JPJ9I,213,1,1
A1UB330C1JPJ9I,1654,1,1
A1UB330C1JPJ9I,9473,0,0
A1UB330C1JPJ9I,907,1,1
A1UB330C1JPJ9I,10054,0,0
A207OR9LV0PAPY,213,1,1
A207OR9LV0PAPY,1654,1,1
A207OR9LV0PAPY,9473,0,0
A207OR9LV0PAPY,907,1,1
A207OR9LV0PAPY,10054,0,0
ARX0S1CIDJLOX,8446,0,0
ARX0S1CIDJLOX,4632,1,1
ARX0S1CIDJLOX,4028,1,1
ARX0S1CIDJLOX,9482,0,0
ARX0S1CIDJLOX,5402,0,0
A207OR9LV0PAPY,8446,1,0
A207OR9LV0PAPY,4632,1,1
A207OR9LV0PAPY,4028,1,1
A207OR9LV0PAPY,9482,0,0
A207OR9LV0PAPY,5402,0,0
AFDMO7SSL5F3V,8446,0,0
AFDMO7SSL5F3V,4632,1,1
AFDMO7SSL5F3V,4028,1,1
AFDMO7SSL5F3V,9482,1,0
AFDMO7SSL5F3V,5402,0,0
A111JI6APXR6QV,8446,0,0
A111JI6APXR6QV,4632,0,1
A111JI6APXR6QV,4028,1,1
A111JI6APXR6QV,9482,1,0
A111JI6APXR6QV,5402,1,0
ANCF8G8GCO4EM,8446,1,0
ANCF8G8GCO4EM,4632,1,1
ANCF8G8GCO4EM,4028,1,1
ANCF8G8GCO4EM,9482,1,0
ANCF8G8GCO4EM,5402,0,0
A3A5BAO5NT2W8,5998,1,0
A3A5BAO5NT2W8,3550,1,1
A3A5BAO5NT2W8,3696,1,1
A3A5BAO5NT2W8,9209,1,0
A3A5BAO5NT2W8,9626,0,0
A207OR9LV0PAPY,5998,0,0
A207OR9LV0PAPY,3550,1,1
A207OR9LV0PAPY,3696,1,1
A207OR9LV0PAPY,9209,1,0
A207OR9LV0PAPY,9626,0,0
A2865KTIP7MIXZ,5998,0,0
A2865KTIP7MIXZ,3550,1,1
A2865KTIP7MIXZ,3696,1,1
A2865KTIP7MIXZ,9209,1,0
A2865KTIP7MIXZ,9626,0,0
A3SXLBX06D9FP9,5998,0,0
A3SXLBX06D9FP9,3550,1,1
A3SXLBX06D9FP9,3696,1,1
A3SXLBX06D9FP9,9209,1,0
A3SXLBX06D9FP9,9626,1,0
APPTLVXZD0SKE,5998,0,0
APPTLVXZD0SKE,3550,1,1
APPTLVXZD0SKE,3696,1,1
APPTLVXZD0SKE,9209,1,0
APPTLVXZD0SKE,9626,0,0
A233ONYNWKDIYF,7584,0,0
A233ONYNWKDIYF,3922,1,1
A233ONYNWKDIYF,411,1,1
A233ONYNWKDIYF,4400,0,1
A233ONYNWKDIYF,8583,0,0
AD5IKFAK8KN4P,7584,1,0
AD5IKFAK8KN4P,3922,1,1
AD5IKFAK8KN4P,411,0,1
AD5IKFAK8KN4P,4400,0,1
AD5IKFAK8KN4P,8583,1,0
AL12RG9EJZ60,7584,0,0
AL12RG9EJZ60,3922,1,1
AL12RG9EJZ60,411,1,1
AL12RG9EJZ60,4400,1,1
AL12RG9EJZ60,8583,0,0
A207OR9LV0PAPY,7584,1,0
A207OR9LV0PAPY,3922,1,1
A207OR9LV0PAPY,411,1,1
A207OR9LV0PAPY,4400,0,1
A207OR9LV0PAPY,8583,0,0
APPTLVXZD0SKE,7584,0,0
APPTLVXZD0SKE,3922,0,1
APPTLVXZD0SKE,411,0,1
APPTLVXZD0SKE,4400,0,1
APPTLVXZD0SKE,8583,0,0
APPTLVXZD0SKE,6900,0,0
APPTLVXZD0SKE,8014,0,0
APPTLVXZD0SKE,7143,0,0
APPTLVXZD0SKE,8640,0,0
A207OR9LV0PAPY,6900,0,0
A207OR9LV0PAPY,4283,0,1
A207OR9LV0PAPY,8014,1,0
A207OR9LV0PAPY,7143,0,0
A207OR9LV0PAPY,8640,0,0
A2865KTIP7MIXZ,6900,0,0
A2865KTIP7MIXZ,4283,0,1
A2865KTIP7MIXZ,8014,0,0
A2865KTIP7MIXZ,7143,0,0
A2865KTIP7MIXZ,8640,0,0
A24ZS6FANCA3E5,6900,0,0
A24ZS6FANCA3E5,4283,1,1
A24ZS6FANCA3E5,8014,0,0
A24ZS6FANCA3E5,7143,0,0
A24ZS6FANCA3E5,8640,0,0
ARX0S1CIDJLOX,6900,0,0
ARX0S1CIDJLOX,4283,1,1
ARX0S1CIDJLOX,8014,0,0
ARX0S1CIDJLOX,7143,0,0
ARX0S1CIDJLOX,8640,0,0
A24ZS6FANCA3E5,1049,1,1
A24ZS6FANCA3E5,2765,1,1
A24ZS6FANCA3E5,10355,0,0
A24ZS6FANCA3E5,9695,0,0
A24ZS6FANCA3E5,404,1,1
A207OR9LV0PAPY,1049,1,1
A207OR9LV0PAPY,2765,1,1
A207OR9LV0PAPY,10355,1,0
A207OR9LV0PAPY,9695,0,0
A207OR9LV0PAPY,404,0,1
ARX0S1CIDJLOX,1049,1,1
ARX0S1CIDJLOX,2765,1,1
ARX0S1CIDJLOX,10355,0,0
ARX0S1CIDJLOX,9695,0,0
ARX0S1CIDJLOX,404,1,1
A79CHO3NW2IPO,1049,1,1
A79CHO3NW2IPO,2765,1,1
A79CHO3NW2IPO,10355,0,0
A79CHO3NW2IPO,9695,0,0
A79CHO3NW2IPO,404,1,1
A1F4D2PZ7NNWTL,1049,1,1
A1F4D2PZ7NNWTL,2765,1,1
A1F4D2PZ7NNWTL,10355,1,0
A1F4D2PZ7NNWTL,9695,0,0
A1F4D2PZ7NNWTL,404,1,1
A3SXLBX06D9FP9,7943,1,0
A3SXLBX06D9FP9,2413,1,1
A3SXLBX06D9FP9,4233,1,1
A3SXLBX06D9FP9,7074,0,0
A3SXLBX06D9FP9,5564,0,0
APPTLVXZD0SKE,7943,0,0
APPTLVXZD0SKE,2413,1,1
APPTLVXZD0SKE,4233,1,1
APPTLVXZD0SKE,7074,0,0
APPTLVXZD0SKE,5564,0,0
AGBA9QNP2BKR1,7943,0,0
AGBA9QNP2BKR1,2413,1,1
AGBA9QNP2BKR1,4233,1,1
AGBA9QNP2BKR1,7074,1,0
AGBA9QNP2BKR1,5564,0,0
A233ONYNWKDIYF,7943,0,0
A233ONYNWKDIYF,2413,1,1
A233ONYNWKDIYF,4233,1,1
A233ONYNWKDIYF,7074,0,0
A233ONYNWKDIYF,5564,0,0
A37OZD4L9W21QK,7943,0,0
A37OZD4L9W21QK,2413,1,1
A37OZD4L9W21QK,4233,1,1
A37OZD4L9W21QK,7074,0,0
A37OZD4L9W21QK,5564,0,0
A2TEWO3WJ5YKGG,5698,0,0
A2TEWO3WJ5YKGG,10163,0,0
A2TEWO3WJ5YKGG,2184,1,1
A2TEWO3WJ5YKGG,1269,1,1
A2TEWO3WJ5YKGG,9385,1,0
A2865KTIP7MIXZ,5698,0,0
A2865KTIP7MIXZ,10163,0,0
A2865KTIP7MIXZ,2184,1,1
A2865KTIP7MIXZ,1269,0,1
A2865KTIP7MIXZ,9385,0,0
A3CFNUD7VR2E1E,5698,0,0
A3CFNUD7VR2E1E,10163,0,0
A3CFNUD7VR2E1E,2184,1,1
A3CFNUD7VR2E1E,1269,0,1
A3CFNUD7VR2E1E,9385,0,0
A3HTLXAPOBCVVO,5698,0,0
A3HTLXAPOBCVVO,10163,0,0
A3HTLXAPOBCVVO,2184,1,1
A3HTLXAPOBCVVO,1269,0,1
A3HTLXAPOBCVVO,9385,0,0
A1JH7KENWHOGB7,5698,0,0
A1JH7KENWHOGB7,10163,0,0
A1JH7KENWHOGB7,2184,1,1
A1JH7KENWHOGB7,1269,1,1
A1JH7KENWHOGB7,9385,0,0
A2865KTIP7MIXZ,6479,0,0
A2865KTIP7MIXZ,2567,1,1
A2865KTIP7MIXZ,2191,1,1
A2865KTIP7MIXZ,6852,0,0
A2865KTIP7MIXZ,8497,0,0
A1UB330C1JPJ9I,6479,0,0
A1UB330C1JPJ9I,2567,1,1
A1UB330C1JPJ9I,2191,1,1
A1UB330C1JPJ9I,6852,0,0
A1UB330C1JPJ9I,8497,0,0
A233ONYNWKDIYF,6479,0,0
A233ONYNWKDIYF,2567,1,1
A233ONYNWKDIYF,2191,1,1
A233ONYNWKDIYF,6852,0,0
A233ONYNWKDIYF,8497,0,0
ARX0S1CIDJLOX,6479,0,0
ARX0S1CIDJLOX,2567,1,1
ARX0S1CIDJLOX,2191,1,1
ARX0S1CIDJLOX,6852,0,0
ARX0S1CIDJLOX,8497,0,0
A207OR9LV0PAPY,6479,0,0
A207OR9LV0PAPY,2567,1,1
A207OR9LV0PAPY,2191,1,1
A207OR9LV0PAPY,6852,0,0
A207OR9LV0PAPY,8497,0,0
A207OR9LV0PAPY,74,1,1
A207OR9LV0PAPY,4347,1,1
A207OR9LV0PAPY,278,1,1
A207OR9LV0PAPY,3418,1,1
A207OR9LV0PAPY,10034,1,0
A1UB330C1JPJ9I,74,1,1
A1UB330C1JPJ9I,4347,1,1
A1UB330C1JPJ9I,278,1,1
A1UB330C1JPJ9I,3418,1,1
A1UB330C1JPJ9I,10034,0,0
ARX0S1CIDJLOX,74,1,1
ARX0S1CIDJLOX,4347,1,1
ARX0S1CIDJLOX,278,1,1
ARX0S1CIDJLOX,3418,1,1
ARX0S1CIDJLOX,10034,0,0
A3CFNUD7VR2E1E,74,1,1
A3CFNUD7VR2E1E,4347,1,1
A3CFNUD7VR2E1E,278,1,1
A3CFNUD7VR2E1E,3418,1,1
A3CFNUD7VR2E1E,10034,0,0
A1ZZINLCZZYOH4,74,1,1
A1ZZINLCZZYOH4,4347,0,1
A1ZZINLCZZYOH4,278,0,1
A1ZZINLCZZYOH4,3418,0,1
A1ZZINLCZZYOH4,10034,1,0
APPTLVXZD0SKE,6002,1,0
APPTLVXZD0SKE,2952,0,1
APPTLVXZD0SKE,4979,1,1
APPTLVXZD0SKE,1712,1,1
APPTLVXZD0SKE,1542,0,1
ARX0S1CIDJLOX,6002,0,0
ARX0S1CIDJLOX,2952,1,1
ARX0S1CIDJLOX,4979,1,1
ARX0S1CIDJLOX,1712,1,1
ARX0S1CIDJLOX,1542,1,1
A207OR9LV0PAPY,6002,0,0
A207OR9LV0PAPY,2952,1,1
A207OR9LV0PAPY,4979,1,1
A207OR9LV0PAPY,1712,1,1
A207OR9LV0PAPY,1542,1,1
AD1ILDUXZHASF,6002,0,0
AD1ILDUXZHASF,2952,1,1
AD1ILDUXZHASF,4979,1,1
AD1ILDUXZHASF,1712,1,1
AD1ILDUXZHASF,1542,1,1
A24ZS6FANCA3E5,6002,0,0
A24ZS6FANCA3E5,2952,1,1
A24ZS6FANCA3E5,4979,1,1
A24ZS6FANCA3E5,1712,1,1
A24ZS6FANCA3E5,1542,1,1
A233ONYNWKDIYF,1634,1,1
A233ONYNWKDIYF,7916,0,0
A233ONYNWKDIYF,10314,0,0
A233ONYNWKDIYF,3899,1,1
A233ONYNWKDIYF,1519,1,1
ARX0S1CIDJLOX,1634,1,1
ARX0S1CIDJLOX,7916,0,0
ARX0S1CIDJLOX,10314,0,0
ARX0S1CIDJLOX,3899,1,1
ARX0S1CIDJLOX,1519,1,1
A207OR9LV0PAPY,1634,1,1
A207OR9LV0PAPY,7916,0,0
A207OR9LV0PAPY,10314,0,0
A207OR9LV0PAPY,3899,1,1
A207OR9LV0PAPY,1519,1,1
A24ZS6FANCA3E5,1634,1,1
A24ZS6FANCA3E5,7916,0,0
A24ZS6FANCA3E5,10314,0,0
A24ZS6FANCA3E5,3899,1,1
A24ZS6FANCA3E5,1519,1,1
A28TXBSZPWMEU9,1634,1,1
A28TXBSZPWMEU9,7916,1,0
A28TXBSZPWMEU9,10314,0,0
A28TXBSZPWMEU9,3899,0,1
A28TXBSZPWMEU9,1519,1,1
A1JH7KENWHOGB7,2866,1,1
A1JH7KENWHOGB7,2284,1,1
A1JH7KENWHOGB7,3859,1,1
A1JH7KENWHOGB7,1648,1,1
A1JH7KENWHOGB7,1892,1,1
ARX0S1CIDJLOX,2866,1,1
ARX0S1CIDJLOX,2284,1,1
ARX0S1CIDJLOX,3859,1,1
ARX0S1CIDJLOX,1648,1,1
ARX0S1CIDJLOX,1892,1,1
A233ONYNWKDIYF,2866,1,1
A233ONYNWKDIYF,2284,1,1
A233ONYNWKDIYF,3859,1,1
A233ONYNWKDIYF,1648,1,1
A233ONYNWKDIYF,1892,1,1
A207OR9LV0PAPY,2866,0,1
A207OR9LV0PAPY,2284,1,1
A207OR9LV0PAPY,3859,1,1
A207OR9LV0PAPY,1648,1,1
A207OR9LV0PAPY,1892,1,1
AGBA9QNP2BKR1,2866,1,1
AGBA9QNP2BKR1,2284,1,1
AGBA9QNP2BKR1,3859,0,1
AGBA9QNP2BKR1,1648,1,1
AGBA9QNP2BKR1,1892,1,1
A37OZD4L9W21QK,7681,0,0
A37OZD4L9W21QK,9153,0,0
A37OZD4L9W21QK,7533,0,0
A37OZD4L9W21QK,5009,1,1
A37OZD4L9W21QK,9914,0,0
A18TDHUVOMVJRI,7681,0,0
A18TDHUVOMVJRI,9153,0,0
A18TDHUVOMVJRI,7533,0,0
A18TDHUVOMVJRI,5009,1,1
A18TDHUVOMVJRI,9914,0,0
ARX0S1CIDJLOX,7681,0,0
ARX0S1CIDJLOX,9153,0,0
ARX0S1CIDJLOX,7533,0,0
ARX0S1CIDJLOX,5009,1,1
ARX0S1CIDJLOX,9914,0,0
A1JH7KENWHOGB7,7681,0,0
A1JH7KENWHOGB7,9153,0,0
A1JH7KENWHOGB7,7533,0,0
A1JH7KENWHOGB7,5009,1,1
A1JH7KENWHOGB7,9914,0,0
A35OGKV242IJ78,7681,0,0
A35OGKV242IJ78,9153,0,0
A35OGKV242IJ78,7533,0,0
A35OGKV242IJ78,5009,1,1
A35OGKV242IJ78,9914,0,0
ARX0S1CIDJLOX,3972,1,1
ARX0S1CIDJLOX,3412,1,1
ARX0S1CIDJLOX,8097,0,0
ARX0S1CIDJLOX,994,1,1
ARX0S1CIDJLOX,9293,0,0
A1JH7KENWHOGB7,3972,1,1
A1JH7KENWHOGB7,3412,0,1
A1JH7KENWHOGB7,8097,0,0
A1JH7KENWHOGB7,994,1,1
A1JH7KENWHOGB7,9293,0,0
A207OR9LV0PAPY,3972,1,1
A207OR9LV0PAPY,3412,1,1
A207OR9LV0PAPY,8097,1,0
A207OR9LV0PAPY,994,1,1
A207OR9LV0PAPY,9293,0,0
APPTLVXZD0SKE,3972,1,1
APPTLVXZD0SKE,3412,0,1
APPTLVXZD0SKE,8097,0,0
APPTLVXZD0SKE,994,1,1
APPTLVXZD0SKE,9293,0,0
ANCF8G8GCO4EM,3972,1,1
ANCF8G8GCO4EM,3412,1,1
ANCF8G8GCO4EM,8097,0,0
ANCF8G8GCO4EM,994,1,1
ANCF8G8GCO4EM,9293,0,0
A33SMNMTMIOJ6T,8535,0,0
A33SMNMTMIOJ6T,4443,1,1
A33SMNMTMIOJ6T,2324,1,1
A33SMNMTMIOJ6T,1106,1,1
A33SMNMTMIOJ6T,8931,0,0
A28TXBSZPWMEU9,8535,0,0
A28TXBSZPWMEU9,4443,1,1
A28TXBSZPWMEU9,2324,1,1
A28TXBSZPWMEU9,1106,0,1
A28TXBSZPWMEU9,8931,0,0
A3SXLBX06D9FP9,8535,0,0
A3SXLBX06D9FP9,4443,1,1
A3SXLBX06D9FP9,2324,1,1
A3SXLBX06D9FP9,1106,1,1
A3SXLBX06D9FP9,8931,1,0
A207OR9LV0PAPY,8535,1,0
A207OR9LV0PAPY,4443,1,1
A207OR9LV0PAPY,2324,1,1
A207OR9LV0PAPY,1106,1,1
A207OR9LV0PAPY,8931,0,0
A1WBR902VW7HTY,8535,1,0
A1WBR902VW7HTY,4443,1,1
A1WBR902VW7HTY,2324,1,1
A1WBR902VW7HTY,1106,1,1
A1WBR902VW7HTY,8931,0,0
A122JE350RXCLB,5137,1,1
A122JE350RXCLB,2006,1,1
A122JE350RXCLB,6883,0,0
A122JE350RXCLB,8455,1,0
A122JE350RXCLB,1834,0,1
APPTLVXZD0SKE,5137,0,1
APPTLVXZD0SKE,2006,1,1
APPTLVXZD0SKE,6883,0,0
APPTLVXZD0SKE,8455,1,0
APPTLVXZD0SKE,1834,1,1
A233ONYNWKDIYF,5137,1,1
A233ONYNWKDIYF,2006,1,1
A233ONYNWKDIYF,6883,0,0
A233ONYNWKDIYF,8455,0,0
A233ONYNWKDIYF,1834,1,1
A2865KTIP7MIXZ,5137,0,1
A2865KTIP7MIXZ,2006,1,1
A2865KTIP7MIXZ,6883,0,0
A2865KTIP7MIXZ,8455,0,0
A2865KTIP7MIXZ,1834,1,1
A3CJ3U84B1VDOU,5137,1,1
A3CJ3U84B1VDOU,2006,1,1
A3CJ3U84B1VDOU,6883,1,0
A3CJ3U84B1VDOU,8455,1,0
A3CJ3U84B1VDOU,1834,1,1
A3CFNUD7VR2E1E,9543,0,0
A3CFNUD7VR2E1E,5938,0,0
A3CFNUD7VR2E1E,7323,0,0
A3CFNUD7VR2E1E,4948,0,1
A3CFNUD7VR2E1E,8604,0,0
A3A5BAO5NT2W8,9543,0,0
A3A5BAO5NT2W8,5938,1,0
A3A5BAO5NT2W8,7323,0,0
A3A5BAO5NT2W8,4948,0,1
A3A5BAO5NT2W8,8604,0,0
APPTLVXZD0SKE,9543,0,0
APPTLVXZD0SKE,5938,0,0
APPTLVXZD0SKE,7323,0,0
APPTLVXZD0SKE,4948,0,1
APPTLVXZD0SKE,8604,0,0
A2865KTIP7MIXZ,9543,0,0
A2865KTIP7MIXZ,5938,0,0
A2865KTIP7MIXZ,7323,0,0
A2865KTIP7MIXZ,4948,0,1
A2865KTIP7MIXZ,8604,0,0
A207OR9LV0PAPY,9543,0,0
A207OR9LV0PAPY,5938,0,0
A207OR9LV0PAPY,7323,0,0
A207OR9LV0PAPY,4948,0,1
A207OR9LV0PAPY,8604,0,0
A2865KTIP7MIXZ,7764,0,0
A2865KTIP7MIXZ,3099,1,1
A2865KTIP7MIXZ,9632,0,0
A2865KTIP7MIXZ,1952,1,1
A2865KTIP7MIXZ,9535,0,0
A233ONYNWKDIYF,7764,0,0
A233ONYNWKDIYF,3099,1,1
A233ONYNWKDIYF,9632,0,0
A233ONYNWKDIYF,1952,1,1
A233ONYNWKDIYF,9535,0,0
A3CFNUD7VR2E1E,7764,0,0
A3CFNUD7VR2E1E,3099,1,1
A3CFNUD7VR2E1E,9632,0,0
A3CFNUD7VR2E1E,1952,1,1
A3CFNUD7VR2E1E,9535,0,0
A207OR9LV0PAPY,7764,0,0
A207OR9LV0PAPY,3099,0,1
A207OR9LV0PAPY,9632,0,0
A207OR9LV0PAPY,1952,1,1
A207OR9LV0PAPY,9535,0,0
AGBA9QNP2BKR1,7764,1,0
AGBA9QNP2BKR1,3099,1,1
AGBA9QNP2BKR1,9632,0,0
AGBA9QNP2BKR1,1952,1,1
AGBA9QNP2BKR1,9535,0,0
A1E90HXPEL34ZU,2705,1,1
A1E90HXPEL34ZU,5008,1,1
A1E90HXPEL34ZU,8667,0,0
A1E90HXPEL34ZU,8073,0,0
A1E90HXPEL34ZU,752,1,1
A2HD5XMM48KKJW,2705,1,1
A2HD5XMM48KKJW,5008,0,1
A2HD5XMM48KKJW,8667,0,0
A2HD5XMM48KKJW,8073,0,0
A2HD5XMM48KKJW,752,1,1
A3SXLBX06D9FP9,2705,1,1
A3SXLBX06D9FP9,5008,1,1
A3SXLBX06D9FP9,8667,1,0
A3SXLBX06D9FP9,8073,0,0
A3SXLBX06D9FP9,752,1,1
ARX0S1CIDJLOX,2705,1,1
ARX0S1CIDJLOX,5008,1,1
ARX0S1CIDJLOX,8667,0,0
ARX0S1CIDJLOX,8073,0,0
ARX0S1CIDJLOX,752,1,1
A2865KTIP7MIXZ,2705,1,1
A2865KTIP7MIXZ,5008,1,1
A2865KTIP7MIXZ,8667,0,0
A2865KTIP7MIXZ,8073,0,0
A2865KTIP7MIXZ,752,1,1
A36KE97IOQINHY,4852,1,1
A36KE97IOQINHY,9525,0,0
A36KE97IOQINHY,9829,0,0
A36KE97IOQINHY,8582,0,0
A36KE97IOQINHY,3283,1,1
A3CFNUD7VR2E1E,4852,1,1
A3CFNUD7VR2E1E,9525,0,0
A3CFNUD7VR2E1E,9829,0,0
A3CFNUD7VR2E1E,8582,0,0
A3CFNUD7VR2E1E,3283,1,1
A207OR9LV0PAPY,4852,1,1
A207OR9LV0PAPY,9525,1,0
A207OR9LV0PAPY,9829,1,0
A207OR9LV0PAPY,8582,0,0
A207OR9LV0PAPY,3283,1,1
AL12RG9EJZ60,4852,1,1
AL12RG9EJZ60,9525,0,0
AL12RG9EJZ60,9829,0,0
AL12RG9EJZ60,8582,0,0
AL12RG9EJZ60,3283,1,1
ANCF8G8GCO4EM,4852,1,1
ANCF8G8GCO4EM,9525,0,0
ANCF8G8GCO4EM,9829,1,0
ANCF8G8GCO4EM,8582,0,0
ANCF8G8GCO4EM,3283,1,1
A3SXLBX06D9FP9,7841,0,0
A3SXLBX06D9FP9,6916,1,0
A3SXLBX06D9FP9,1837,1,1
A3SXLBX06D9FP9,6559,0,0
A3SXLBX06D9FP9,5874,1,0
A1UB330C1JPJ9I,7841,1,0
A1UB330C1JPJ9I,6916,1,0
