A1TM1ZFU4OIPTD,80056235,2,2,200
A23OSOGJWXUTLT,80056235,2,2,5
A20X14OMRL0YPZ,80056235,2,2,11
A4T1X0PO5N1G9,79195142,2,2,6
A2HBI8BAE2C5QH,79195142,2,2,6
ANNX4OXTA2JWW,79195142,2,2,9
A1G9HRCWBX9F31,79195142,2,2,10
A18TCR555RWUZV,79195142,2,2,7
AR7DGMRC1N0AV,79195142,2,2,21
AB9EFDY7R7FHO,79195142,2,2,7
AJXGV70V3PDOC,79195142,2,2,8
A1X2U32G8UXG1T,79195142,2,2,4
AWN1PEZWRQSQ9,79195142,2,2,10
A14KDXENR3YF9,79195142,2,2,6
A28YLFNALD8LQ7,79195142,2,2,9
A16Z71UBEWOXBA,79195142,2,2,9
AEL1MCZLN6W8Y,79195142,2,2,10
A2N7I0331X72Z7,79195142,2,2,10
A1UT5N655D2OHX,79195142,2,2,19
A1G187YBG0DVMQ,79195142,2,2,5
A3F7TD3W9043EO,79195142,1,2,8
A2QLSHXNCHBRN4,79195142,2,2,8
A109CH3492UU42,79195142,2,2,9
A1AVXGO6VIGH7D,81174535,2,2,17
AVHZJ2HQJG3NB,81174535,2,2,10
AJPQEZBVJXVE9,81174535,2,2,7
A2VZ8PX50FB2IG,81174535,2,2,7
A4T1X0PO5N1G9,81174535,2,2,5
A1IWCAELIKUG2S,81174535,2,2,8
A3F0NFNLOLFJT0,81174535,2,2,8
A1B90XWF503PN3,81174535,2,2,8
A19BMRBO5UAD6H,81174535,2,2,6
A1X2U32G8UXG1T,81174535,2,2,4
A3CJT6C1XWL7WQ,81174535,2,2,5
A109CH3492UU42,81174535,2,2,129
A2FTHFMGF66VHM,81174535,2,2,4
A14KDXENR3YF9,81174535,2,2,4
A49XY0E6KFP15,81174535,2,2,6
A2QLSHXNCHBRN4,81174535,2,2,8
AHGJTOTIPCL8X,81174535,2,2,8
A342WOUTH0TSUI,81174535,2,2,151
A1YJKLVJW1FE33,81174535,2,2,4
A18TCR555RWUZV,81174535,2,2,42
A2N7I0331X72Z7,79196168,3,2,14
AEL1MCZLN6W8Y,79196168,2,2,5
A14KDXENR3YF9,79196168,3,2,7
A18TCR555RWUZV,79196168,4,2,9
A342WOUTH0TSUI,79196168,3,2,166
A1QFGTQ7Q23GAT,79196168,4,2,4
A1TM1ZFU4OIPTD,79196168,3,2,197
A3CJT6C1XWL7WQ,79196168,3,2,7
A4T1X0PO5N1G9,79196168,2,2,4
A26CQZGNV3GJXS,79196168,2,2,98
ANMWPCK7TJMZ8,79196168,2,2,13
A3F0NFNLOLFJT0,79196168,3,2,11
A1R0689JPSQ3OF,79196168,2,2,35
AJPQEZBVJXVE9,79196168,3,2,6
A2QLSHXNCHBRN4,79196168,3,2,19
A14PFRHG0A2YY9,79196168,2,2,25
A49XY0E6KFP15,79196168,2,2,6
A260DMGSF8MAD7,79196168,2,2,14
A1IWCAELIKUG2S,79196168,3,2,6
A2HBI8BAE2C5QH,79196168,3,2,55
A2QLSHXNCHBRN4,80052652,3,3,19
A14KDXENR3YF9,80052652,3,3,10
A2FTHFMGF66VHM,80052652,3,3,7
A63U6I4JM5APR,80052652,3,3,7
A2VZ8PX50FB2IG,80052652,3,3,7
A2N7I0331X72Z7,80052652,3,3,9
AJPQEZBVJXVE9,80052652,3,3,8
A4T1X0PO5N1G9,80052652,3,3,7
AWN1PEZWRQSQ9,80052652,3,3,15
A1X2U32G8UXG1T,80052652,3,3,4
AHGJTOTIPCL8X,80052652,3,3,9
AOAZMLP27GD81,80052652,3,3,36
AB9EFDY7R7FHO,80052652,3,3,10
A1K5FQWAV30V23,80052652,3,3,7
A2KVXC470TV2JU,80052652,3,3,8
AEL1MCZLN6W8Y,80052652,1,3,25
A1YJKLVJW1FE33,80052652,3,3,3
A2QVMCGDLTWV9,80052652,3,3,11
A2AB9WEOEPG7WR,80052652,3,3,10
A260DMGSF8MAD7,80052652,3,3,17
A2PXJTMWGUE5DC,80059915,3,3,9
A2VZ8PX50FB2IG,80059915,3,3,9
A1R0689JPSQ3OF,80059915,3,3,13
A14KDXENR3YF9,80059915,3,3,6
A1PAY3X73PQ16S,80059915,1,3,8
AEL1MCZLN6W8Y,80059915,1,3,4
ANNX4OXTA2JWW,80059915,3,3,9
A109CH3492UU42,80059915,3,3,62
A1YJKLVJW1FE33,80059915,0,3,42
AJPQEZBVJXVE9,80059915,3,3,8
AEF74ZYJTTEIA,80059915,3,3,10
A4T1X0PO5N1G9,80059915,1,3,7
A1E3JQKS4PASBU,80059915,1,3,8
A2QLSHXNCHBRN4,80059915,3,3,10
A1AVXGO6VIGH7D,80059915,1,3,4
AHGJTOTIPCL8X,80059915,3,3,8
A1K5FQWAV30V23,80059915,3,3,6
A3RR85PK3AV9TU,80059915,3,3,4
ANMWPCK7TJMZ8,80059915,1,3,8
A16Z71UBEWOXBA,80059915,4,3,11
A20ALQT1HIVSAH,79195148,3,3,33
A4T1X0PO5N1G9,79195148,1,3,15
A1R0689JPSQ3OF,79195148,3,3,19
AJPQEZBVJXVE9,79195148,1,3,10
A1X2U32G8UXG1T,79195148,1,3,5
A49XY0E6KFP15,79195148,2,3,6
A342WOUTH0TSUI,79195148,3,3,14
A2N7I0331X72Z7,79195148,1,3,8
A1QKX5CZJQONP,79195148,1,3,8
A1T5YMBH35PDBX,79195148,1,3,5
A18TCR555RWUZV,79195148,3,3,583
A14KDXENR3YF9,79195148,3,3,5
A80VSGAD9H8VE,79195148,3,3,38
ANNX4OXTA2JWW,79195148,3,3,8
ANMWPCK7TJMZ8,79195148,1,3,9
AWN1PEZWRQSQ9,79195148,3,3,9
A19BMRBO5UAD6H,79195148,3,3,4
A2QLSHXNCHBRN4,79195148,1,3,9
A1E3JQKS4PASBU,79195148,1,3,9
A510NKLV727GZ,79195148,2,3,8
A2QVMCGDLTWV9,79196176,1,3,8
A2FTHFMGF66VHM,79196176,2,3,129
A1R0689JPSQ3OF,79196176,2,3,316
A2N7I0331X72Z7,79196176,1,3,9
A2N4DD7IS7EI2D,79196176,2,3,16
A26CQZGNV3GJXS,79196176,1,3,125
A2VZ8PX50FB2IG,79196176,3,3,10
A2XFGTPDO4KQ2B,79196176,3,3,18
A4T1X0PO5N1G9,79196176,2,3,6
AU5Y7J1PF0UIT,79196176,1,3,5
A1TM1ZFU4OIPTD,79196176,2,3,234
A2QLSHXNCHBRN4,79196176,1,3,17
A20ALQT1HIVSAH,79196176,1,3,5
A510NKLV727GZ,79196176,2,3,9
A19BMRBO5UAD6H,79196176,2,3,10
A20X14OMRL0YPZ,79196176,1,3,8
AEF74ZYJTTEIA,79196176,2,3,17
A1AVXGO6VIGH7D,79196176,1,3,6
A1YJKLVJW1FE33,79196176,1,3,4
A342WOUTH0TSUI,79196176,3,3,11
AVP73JTYHC3ER,81990318,1,1,23
AHGJTOTIPCL8X,81990318,3,1,9
A2XFGTPDO4KQ2B,81990318,3,1,22
AWN1PEZWRQSQ9,81990318,3,1,12
A342WOUTH0TSUI,81990318,2,1,16
A1YJKLVJW1FE33,81990318,3,1,6
A1R0689JPSQ3OF,81990318,2,1,46
A20ALQT1HIVSAH,81990318,3,1,7
A80VSGAD9H8VE,81990318,4,1,23
ANMWPCK7TJMZ8,81990318,3,1,12
A14KDXENR3YF9,81990318,1,1,8
A1X2U32G8UXG1T,81990318,2,1,8
A34DWBBWZRLO1X,81990318,2,1,9
A1AVXGO6VIGH7D,81990318,0,1,22
A2VZ8PX50FB2IG,81990318,3,1,7
AEL1MCZLN6W8Y,81990318,2,1,9
A1B90XWF503PN3,81990318,2,1,13
A2QLSHXNCHBRN4,81990318,1,1,28
A2QVMCGDLTWV9,81990318,3,1,9
AJPQEZBVJXVE9,81990318,3,1,18
AB9EFDY7R7FHO,80058294,3,3,25
A3J2UG22S8BIW4,80058294,3,3,7
AJPQEZBVJXVE9,80058294,3,3,6
A2KFBIPESKBKWK,80058294,3,3,5
A2N7I0331X72Z7,80058294,3,3,9
A20X14OMRL0YPZ,80058294,3,3,11
AR7DGMRC1N0AV,80058294,3,3,14
ANNX4OXTA2JWW,80058294,3,3,11
A342WOUTH0TSUI,80058294,3,3,14
A1X2U32G8UXG1T,80058294,3,3,6
A18TCR555RWUZV,80058294,3,3,8
A2QLSHXNCHBRN4,80058294,3,3,16
A2VZ8PX50FB2IG,80058294,3,3,10
A14KDXENR3YF9,80058294,3,3,7
A2KVXC470TV2JU,80058294,3,3,13
AEF74ZYJTTEIA,80058294,3,3,6
A80VSGAD9H8VE,80058294,3,3,11
A3F0NFNLOLFJT0,80058294,3,3,14
AHGJTOTIPCL8X,80058294,3,3,14
A2HBI8BAE2C5QH,80058294,3,3,41
AOAZMLP27GD81,81176951,1,1,12
AHGJTOTIPCL8X,81176951,4,1,11
A1IWCAELIKUG2S,81176951,4,1,20
A1AVXGO6VIGH7D,81176951,0,1,6
A14KDXENR3YF9,81176951,2,1,9
A2KVXC470TV2JU,81176951,4,1,24
A3CJT6C1XWL7WQ,81176951,1,1,18
A1TM1ZFU4OIPTD,81176951,0,1,237
A3J2UG22S8BIW4,81176951,1,1,10
A2FTHFMGF66VHM,81176951,1,1,5
A1YJKLVJW1FE33,81176951,1,1,7
A1PPX9MVJFMNJ5,81176951,1,1,50
A109CH3492UU42,81176951,0,1,185
A4T1X0PO5N1G9,81176951,4,1,13
AJPQEZBVJXVE9,81176951,4,1,12
A14PFRHG0A2YY9,81176951,0,1,502
A2VZ8PX50FB2IG,81176951,0,1,6
A1HGC1W5EWXUYS,81176951,0,1,25
A18TCR555RWUZV,81176951,0,1,7
ANMWPCK7TJMZ8,81176951,1,1,15
A2HBI8BAE2C5QH,80056863,1,1,10
A1TM1ZFU4OIPTD,80056863,1,1,227
A2N7I0331X72Z7,80056863,1,1,19
A80VSGAD9H8VE,80056863,1,1,62
A510NKLV727GZ,80056863,2,1,11
A18TCR555RWUZV,80056863,4,1,7
A1HGC1W5EWXUYS,80056863,1,1,11
A3J2UG22S8BIW4,80056863,0,1,7
A2CGAOF4G65D67,80056863,1,1,30
A1T5YMBH35PDBX,80056863,1,1,5
A1R0689JPSQ3OF,80056863,1,1,20
AHGJTOTIPCL8X,80056863,1,1,10
A14KDXENR3YF9,80056863,1,1,8
A9S2OKFV5TH4I,80056863,0,1,15
AWN1PEZWRQSQ9,80056863,1,1,17
AEL1MCZLN6W8Y,80056863,1,1,38
A2VPKXBJG3MOF6,80056863,1,1,6
A2VZ8PX50FB2IG,80056863,1,1,6
A1IWCAELIKUG2S,80056863,3,1,4
A4T1X0PO5N1G9,80056863,1,1,5
A2KFBIPESKBKWK,79188512,0,0,3
A1R0689JPSQ3OF,79188512,0,0,155
A342WOUTH0TSUI,79188512,0,0,2
A14KDXENR3YF9,79188512,0,0,5
A1AVXGO6VIGH7D,79188512,0,0,5
AJPQEZBVJXVE9,79188512,0,0,4
A260DMGSF8MAD7,79188512,0,0,42
A3F7TD3W9043EO,79188512,0,0,9
AEF74ZYJTTEIA,79188512,0,0,9
A3CPY2H9OUOEPJ,79188512,0,0,5
A2QVMCGDLTWV9,79188512,0,0,7
A2N7I0331X72Z7,79188512,0,0,11
A1X2U32G8UXG1T,79188512,0,0,5
A14PFRHG0A2YY9,79188512,0,0,12
A20ALQT1HIVSAH,79188512,0,0,6
A1YJKLVJW1FE33,79188512,0,0,2
A16Z71UBEWOXBA,79188512,0,0,5
A2VZ8PX50FB2IG,79188512,0,0,5
A1TM1ZFU4OIPTD,79188512,0,0,222
A2QLSHXNCHBRN4,79188512,0,0,7
AEL1MCZLN6W8Y,81990447,3,1,7
AJPQEZBVJXVE9,81990447,1,1,12
AOAZMLP27GD81,81990447,0,1,13
AWN1PEZWRQSQ9,81990447,1,1,10
A1IWCAELIKUG2S,81990447,1,1,7
A1TM1ZFU4OIPTD,81990447,1,1,15
A36LOA6VLJU157,81990447,1,1,20
A3J2UG22S8BIW4,81990447,1,1,4
A28YLFNALD8LQ7,81990447,1,1,23
A2VZ8PX50FB2IG,81990447,1,1,5
A2QLSHXNCHBRN4,81990447,1,1,9
ANMWPCK7TJMZ8,81990447,1,1,17
A49XY0E6KFP15,81990447,2,1,7
A2N7I0331X72Z7,81990447,1,1,8
AEF74ZYJTTEIA,81990447,1,1,7
A19BMRBO5UAD6H,81990447,1,1,6
A14KDXENR3YF9,81990447,0,1,6
A109CH3492UU42,81990447,1,1,303
A2CGAOF4G65D67,81990447,1,1,25
A1QFGTQ7Q23GAT,81990447,1,1,10
A1B90XWF503PN3,80056866,3,3,6
A2Q5O64TC9HI8V,80056866,3,3,8
A14KDXENR3YF9,80056866,3,3,7
A2XFGTPDO4KQ2B,80056866,3,3,12
A2N7I0331X72Z7,80056866,3,3,7
A1HGC1W5EWXUYS,80056866,1,3,47
A3J2UG22S8BIW4,80056866,3,3,16
A109CH3492UU42,80056866,3,3,200
AHGJTOTIPCL8X,80056866,3,3,12
AR7DGMRC1N0AV,80056866,3,3,217
AWN1PEZWRQSQ9,80056866,3,3,8
A1X2U32G8UXG1T,80056866,3,3,5
A80VSGAD9H8VE,80056866,3,3,15
A2KFBIPESKBKWK,80056866,3,3,4
A3N0CCLZ10DLMF,80056866,3,3,10
A2HBI8BAE2C5QH,80056866,3,3,25
A49XY0E6KFP15,80056866,2,3,7
A14PFRHG0A2YY9,80056866,3,3,32
A20ALQT1HIVSAH,80056866,3,3,4
A2QLSHXNCHBRN4,80056866,3,3,15
A1AVXGO6VIGH7D,80059939,0,0,4
A14KDXENR3YF9,80059939,0,0,7
A1B90XWF503PN3,80059939,0,0,7
A2FTHFMGF66VHM,80059939,0,0,5
A2US16825HDCK7,80059939,0,0,9
A1X2U32G8UXG1T,80059939,0,0,4
A2QLSHXNCHBRN4,80059939,0,0,2
A4T1X0PO5N1G9,80059939,0,0,5
A2KFBIPESKBKWK,80059939,0,0,2
A3CPY2H9OUOEPJ,80059939,0,0,8
A1R0689JPSQ3OF,80059939,0,0,7
A1YJKLVJW1FE33,80059939,0,0,3
A16Z71UBEWOXBA,80059939,0,0,11
A1PPX9MVJFMNJ5,80059939,0,0,7
A3CJT6C1XWL7WQ,80059939,0,0,7
A20X14OMRL0YPZ,80059939,0,0,10
A1TM1ZFU4OIPTD,80059939,0,0,214
A14PFRHG0A2YY9,80059939,0,0,44
A2P6VK1US8OTC5,80059939,0,0,12
AOAZMLP27GD81,80059939,0,0,8
AOAZMLP27GD81,80051237,4,1,8
A1YJKLVJW1FE33,80051237,1,1,4
A6INY1UVFY5GB,80051237,1,1,21
A14PFRHG0A2YY9,80051237,1,1,10
A2XFGTPDO4KQ2B,80051237,1,1,11
A2KFBIPESKBKWK,80051237,1,1,4
A1TM1ZFU4OIPTD,80051237,1,1,6
A63U6I4JM5APR,80051237,1,1,12
A3J2UG22S8BIW4,80051237,1,1,6
A20ALQT1HIVSAH,80051237,1,1,7
A2QVMCGDLTWV9,80051237,4,1,9
AWN1PEZWRQSQ9,80051237,1,1,5
AJPQEZBVJXVE9,80051237,1,1,5
A4T1X0PO5N1G9,80051237,1,1,5
A18TCR555RWUZV,80051237,1,1,6
A3F7TD3W9043EO,80051237,1,1,6
A1HGC1W5EWXUYS,80051237,1,1,101
A14KDXENR3YF9,80051237,1,1,8
A2QLSHXNCHBRN4,80051237,1,1,10
A1UT5N655D2OHX,80051237,1,1,27
A4T1X0PO5N1G9,80055852,3,3,5
A1YJKLVJW1FE33,80055852,3,3,4
A342WOUTH0TSUI,80055852,3,3,10
A2KFBIPESKBKWK,80055852,3,3,4
A19BMRBO5UAD6H,80055852,3,3,4
A1G9HRCWBX9F31,80055852,1,3,15
AJPQEZBVJXVE9,80055852,3,3,6
A2VZ8PX50FB2IG,80055852,3,3,5
AHGJTOTIPCL8X,80055852,3,3,7
A20X14OMRL0YPZ,80055852,3,3,8
A1IWCAELIKUG2S,80055852,3,3,5
A80VSGAD9H8VE,80055852,3,3,7
A3F0NFNLOLFJT0,80055852,3,3,13
A18TCR555RWUZV,80055852,3,3,6
A26CQZGNV3GJXS,80055852,3,3,141
A3F7TD3W9043EO,80055852,4,3,14
A2QLSHXNCHBRN4,80055852,3,3,6
A2N7I0331X72Z7,80055852,3,3,12
A1X2U32G8UXG1T,80055852,3,3,5
A14KDXENR3YF9,80055852,3,3,5
AHGJTOTIPCL8X,79197229,2,3,14
A4T1X0PO5N1G9,79197229,2,3,4
A14KDXENR3YF9,79197229,3,3,6
A1IWCAELIKUG2S,79197229,3,3,78
A1PPX9MVJFMNJ5,79197229,2,3,9
A2FTHFMGF66VHM,79197229,3,3,5
A2CGAOF4G65D67,79197229,2,3,32
A18TCR555RWUZV,79197229,3,3,7
A1B90XWF503PN3,79197229,2,3,5
AJPQEZBVJXVE9,79197229,3,3,12
A260DMGSF8MAD7,79197229,2,3,21
ANMWPCK7TJMZ8,79197229,2,3,11
A1TM1ZFU4OIPTD,79197229,2,3,167
AEL1MCZLN6W8Y,79197229,2,3,5
A19BMRBO5UAD6H,79197229,2,3,11
A20ALQT1HIVSAH,79197229,2,3,5
A14PFRHG0A2YY9,79197229,2,3,51
A2QVMCGDLTWV9,79197229,3,3,12
AWN1PEZWRQSQ9,79197229,2,3,14
A2VZ8PX50FB2IG,79197229,2,3,8
AJPQEZBVJXVE9,80059079,2,2,8
A109CH3492UU42,80059079,1,2,85
AEF74ZYJTTEIA,80059079,3,2,11
A2FTHFMGF66VHM,80059079,1,2,6
A1B90XWF503PN3,80059079,2,2,6
A342WOUTH0TSUI,80059079,1,2,9
A2N7I0331X72Z7,80059079,1,2,18
A1TM1ZFU4OIPTD,80059079,2,2,239
A510NKLV727GZ,80059079,2,2,10
A3F7TD3W9043EO,80059079,1,2,12
A6INY1UVFY5GB,80059079,1,2,10
A1PPX9MVJFMNJ5,80059079,2,2,8
AJXGV70V3PDOC,80059079,2,2,10
A16Z71UBEWOXBA,80059079,2,2,18
A1AVXGO6VIGH7D,80059079,2,2,50
A2QVMCGDLTWV9,80059079,2,2,26
A19BMRBO5UAD6H,80059079,1,2,11
A36LOA6VLJU157,80059079,1,2,10
A4T1X0PO5N1G9,80059079,1,2,6
AWN1PEZWRQSQ9,80059079,3,2,12
AOAZMLP27GD81,81169928,1,2,9
A14PFRHG0A2YY9,81169928,2,2,19
A1TM1ZFU4OIPTD,81169928,3,2,225
AJXGV70V3PDOC,81169928,2,2,9
A14KDXENR3YF9,81169928,4,2,5
A1PPX9MVJFMNJ5,81169928,4,2,8
ANMWPCK7TJMZ8,81169928,2,2,16
AEL1MCZLN6W8Y,81169928,2,2,11
A1G187YBG0DVMQ,81169928,3,2,4
AJPQEZBVJXVE9,81169928,2,2,11
A1YJKLVJW1FE33,81169928,2,2,4
A2FTHFMGF66VHM,81169928,1,2,15
A18TCR555RWUZV,81169928,3,2,12
A2QLSHXNCHBRN4,81169928,3,2,12
A3J2UG22S8BIW4,81169928,3,2,8
A3CJT6C1XWL7WQ,81169928,3,2,39
A109CH3492UU42,81169928,3,2,309
AU5Y7J1PF0UIT,81169928,4,2,10
A1B90XWF503PN3,81169928,4,2,9
A2N7I0331X72Z7,81169928,3,2,14
A2FTHFMGF66VHM,81178016,1,0,6
A2QLSHXNCHBRN4,81178016,0,0,11
A2VZ8PX50FB2IG,81178016,2,0,10
A14KDXENR3YF9,81178016,0,0,6
A18TCR555RWUZV,81178016,0,0,5
A1E3JQKS4PASBU,81178016,0,0,9
A109CH3492UU42,81178016,0,0,175
A26CQZGNV3GJXS,81178016,0,0,152
A260DMGSF8MAD7,81178016,0,0,14
ANMWPCK7TJMZ8,81178016,0,0,10
A3CPY2H9OUOEPJ,81178016,1,0,26
A510NKLV727GZ,81178016,2,0,10
AOAZMLP27GD81,81178016,4,0,138
A2N7I0331X72Z7,81178016,0,0,10
A1YJKLVJW1FE33,81178016,0,0,3
A2QVMCGDLTWV9,81178016,0,0,8
A1AVXGO6VIGH7D,81178016,0,0,11
AJPQEZBVJXVE9,81178016,4,0,12
A342WOUTH0TSUI,81178016,0,0,6
A1TM1ZFU4OIPTD,81178016,2,0,203
A1PPX9MVJFMNJ5,81213961,0,3,31
A1TM1ZFU4OIPTD,81213961,3,3,221
A49XY0E6KFP15,81213961,2,3,5
A19BMRBO5UAD6H,81213961,3,3,10
AWT1X6KDZ4W7K,81213961,0,3,18
A80VSGAD9H8VE,81213961,3,3,13
A2HBI8BAE2C5QH,81213961,3,3,24
A33G1859PJ4KDO,81213961,3,3,10
A16Z71UBEWOXBA,81213961,0,3,15
A1X2U32G8UXG1T,81213961,3,3,4
AHGJTOTIPCL8X,81213961,3,3,10
AWN1PEZWRQSQ9,81213961,3,3,13
A34DWBBWZRLO1X,81213961,3,3,9
A2QVMCGDLTWV9,81213961,3,3,1002
A1PAY3X73PQ16S,81213961,0,3,22
AJPQEZBVJXVE9,81213961,3,3,7
AU5Y7J1PF0UIT,81213961,3,3,5
A3J2UG22S8BIW4,81213961,3,3,10
A2CGAOF4G65D67,81213961,3,3,27
A14KDXENR3YF9,81213961,3,3,8
A342WOUTH0TSUI,81213961,3,3,153
A1AVXGO6VIGH7D,81213961,2,3,8
A1YJKLVJW1FE33,81991860,3,3,4
A3CPY2H9OUOEPJ,81991860,3,3,4
A26CQZGNV3GJXS,81991860,3,3,151
A2N7I0331X72Z7,81991860,3,3,8
A3F0NFNLOLFJT0,81991860,3,3,166
A1IWCAELIKUG2S,81991860,3,3,5
A2VZ8PX50FB2IG,81991860,3,3,8
A2QVMCGDLTWV9,81991860,3,3,18
AU5Y7J1PF0UIT,81991860,3,3,4
A109CH3492UU42,81991860,3,3,182
A1X2U32G8UXG1T,81991860,3,3,4
A2J6WFWSKTYJQM,81991860,3,3,8
AOAZMLP27GD81,81991860,3,3,6
A80VSGAD9H8VE,81991860,3,3,8
A3J2UG22S8BIW4,81991860,3,3,22
A14KDXENR3YF9,81991860,3,3,4
AJPQEZBVJXVE9,81991860,3,3,10
A3F7TD3W9043EO,81991860,3,3,27
A2KFBIPESKBKWK,81991860,3,3,5
A2QLSHXNCHBRN4,81991860,3,3,6
A1IWCAELIKUG2S,81991738,0,0,5
A342WOUTH0TSUI,81991738,0,0,10
A1HGC1W5EWXUYS,81991738,0,0,97
A20X14OMRL0YPZ,81991738,0,0,9
AJPQEZBVJXVE9,81991738,0,0,8
A33G1859PJ4KDO,81991738,0,0,15
A1R0689JPSQ3OF,81991738,0,0,7
A1TM1ZFU4OIPTD,81991738,0,0,199
A3RR85PK3AV9TU,81991738,0,0,4
A1E3JQKS4PASBU,81991738,0,0,7
A510NKLV727GZ,81991738,2,0,8
A14KDXENR3YF9,81991738,0,0,7
A2VZ8PX50FB2IG,81991738,0,0,7
AHGJTOTIPCL8X,81991738,0,0,6
A2FTHFMGF66VHM,81991738,1,0,13
A1X2U32G8UXG1T,81991738,0,0,6
A1AVXGO6VIGH7D,81991738,0,0,6
A1B90XWF503PN3,81991738,0,0,12
AWN1PEZWRQSQ9,81991738,0,0,14
ANMWPCK7TJMZ8,81991738,0,0,12
A1TM1ZFU4OIPTD,80053599,1,1,212
A2QLSHXNCHBRN4,80053599,1,1,7
A1YJKLVJW1FE33,80053599,1,1,4
AI9QOT5C5DN1P,80053599,1,1,38
A2QVMCGDLTWV9,80053599,1,1,973
A9S2OKFV5TH4I,80053599,1,1,9
A1B90XWF503PN3,80053599,1,1,3
A14PFRHG0A2YY9,80053599,1,1,8
A3RR85PK3AV9TU,80053599,1,1,7
A14KDXENR3YF9,80053599,1,1,3
A26CQZGNV3GJXS,80053599,1,1,149
A18TCR555RWUZV,80053599,1,1,5
A1IWCAELIKUG2S,80053599,1,1,1184
ABBSU04S3ENEB,80053599,1,1,6
A2VZ8PX50FB2IG,80053599,1,1,4
A63U6I4JM5APR,80053599,1,1,21
AOAZMLP27GD81,80053599,1,1,7
AJPQEZBVJXVE9,80053599,1,1,5
AHGJTOTIPCL8X,80053599,1,1,5
A1E3JQKS4PASBU,80053599,1,1,8
A2FTHFMGF66VHM,80057405,3,3,11
A1IWCAELIKUG2S,80057405,3,3,5
A2CGAOF4G65D67,80057405,2,3,68
A109CH3492UU42,80057405,3,3,113
A1G187YBG0DVMQ,80057405,4,3,6
